,0.01,0.05,0.1
2012-07-12,-0.021908998928185375,-0.015259236971701794,-0.011714273478651682
2012-07-13,-0.02112276877659809,-0.014709376240619668,-0.011290420411008879
2012-07-16,-0.023221527676621324,-0.01617940938744517,-0.012425282185263167
2012-07-17,-0.022078634244566457,-0.015378361191599224,-0.01180647041991865
2012-07-18,-0.02142686575778385,-0.014917496823185755,-0.011447376330609937
2012-07-19,-0.02077052298314461,-0.014453702828835138,-0.011086229378547648
2012-07-20,-0.019665136198643622,-0.013670307103742724,-0.010474485895770312
2012-07-23,-0.020367784088219775,-0.01417200198650128,-0.010869053474175898
2012-07-24,-0.02080003418712245,-0.01448232330931845,-0.011114375017631947
2012-07-25,-0.021047484095430172,-0.014662172885669211,-0.011258187107156306
2012-07-26,-0.01997976692502531,-0.01391934405131585,-0.010688555042575647
2012-07-27,-0.02237090844138109,-0.015596309235211547,-0.011984795466286068
2012-07-30,-0.025468957399716153,-0.017777950943014244,-0.013677903859789259
2012-07-31,-0.02390150027658611,-0.016667183304235635,-0.012810595695241489
2012-08-01,-0.022813802636316716,-0.015897200221272115,-0.012209985067146337
2012-08-02,-0.021619709771736374,-0.015053008760688423,-0.01155232475030166
2012-08-03,-0.021421229555383968,-0.014914277297540034,-0.011445445126399485
2012-08-06,-0.02491120007790677,-0.017363778928437712,-0.013340276641193364
2012-08-07,-0.023289534453050348,-0.01621306120049844,-0.01244061949446366
2012-08-08,-0.022035596152567383,-0.015322183230595466,-0.011743287643369632
2012-08-09,-0.02068318445164596,-0.01436442901065365,-0.01099592386619663
2012-08-10,-0.01949974041677225,-0.013530852754184978,-0.010348860827788513
2012-08-13,-0.018395607860452055,-0.012747945360483707,-0.009737197379657793
2012-08-14,-0.017431767172206018,-0.012059725478635812,-0.009195909929827826
2012-08-15,-0.016523244491994292,-0.011416515315939029,-0.00869413688848885
2012-08-16,-0.01565784692466049,-0.01080312036506669,-0.008215083599973007
2012-08-17,-0.015725204607485097,-0.01083880255932857,-0.008233879708490132
2012-08-20,-0.014953268176727335,-0.010293242100280006,-0.007808999442306279
2012-08-21,-0.014264938321867537,-0.009805345371801614,-0.007427952871844026
2012-08-22,-0.01416915377925272,-0.00974377883381804,-0.007384627825513326
2012-08-23,-0.013642556312726853,-0.009365220003706641,-0.007084987844690738
2012-08-24,-0.015009654233826981,-0.01034433255383415,-0.007857266829205506
2012-08-27,-0.015006402598787239,-0.010340101981293153,-0.007852514388704934
2012-08-28,-0.014394898181863831,-0.009913869194589163,-0.007525049222514839
2012-08-29,-0.013893390195953804,-0.009568453152256401,-0.007262845217719921
2012-08-30,-0.013325099770617858,-0.009152966402228178,-0.0069288175415825465
2012-08-31,-0.014751647701014609,-0.010175822065035409,-0.007736466350310414
2012-09-04,-0.014494359632170835,-0.009995453800522658,-0.007597103748862066
2012-09-05,-0.013955946809330246,-0.009621549735060428,-0.007310898693230511
2012-09-06,-0.01355347800033489,-0.009345389878322292,-0.007102073671562778
2012-09-07,-0.020631890307793138,-0.014320713493863914,-0.01095624848745122
2012-09-10,-0.01949557694670423,-0.013518117750700106,-0.010331556371556154
2012-09-11,-0.01920497394162669,-0.01331738275919766,-0.010178729685554182
2012-09-12,-0.018179896253085474,-0.012592726893639428,-0.009614227582184666
2012-09-13,-0.017258807293627793,-0.011945622651437254,-0.009113183578932463
2012-09-14,-0.020453379925832446,-0.014195145076246796,-0.010858903235125806
2012-09-17,-0.0193254463251794,-0.013393454040196751,-0.010231130903078253
2012-09-18,-0.01846026663408445,-0.012778556340753096,-0.009749657607271577
2012-09-19,-0.017655975461627397,-0.012221078158350824,-0.009323754516591449
2012-09-20,-0.016717352969456173,-0.011551887022941376,-0.008798196240501455
2012-09-21,-0.015944565965707442,-0.011008828099985579,-0.008377604507359181
2012-09-24,-0.01520437666681611,-0.010484478591708089,-0.007968318392791239
2012-09-25,-0.014724563102243156,-0.01014670471493754,-0.0077062653480021726
2012-09-26,-0.01690847881644679,-0.011704121648529998,-0.008929698099868906
2012-09-27,-0.01692767052431022,-0.011717911135527875,-0.00894060768291306
