,0.01,0.05,0.1
2010-10-08,-0.024752569033404802,-0.014391396220523402,-0.010213570527512112
2010-10-11,-0.02359454583922093,-0.013720500798198374,-0.009725001223893293
2010-10-12,-0.022279117703373992,-0.01290429171730837,-0.009117051285213954
2010-10-13,-0.02151139868900882,-0.012334112135583743,-0.008672639439332691
2010-10-14,-0.020851066043054024,-0.011974942749843403,-0.008412227352676325
2010-10-15,-0.020395897230181294,-0.011678413841527794,-0.008189547596686775
2010-10-18,-0.019383672459575882,-0.011019812033442914,-0.007693359229299411
2010-10-19,-0.018933797192822822,-0.010723191818640853,-0.007456458642351906
2010-10-20,-0.023812457103410557,-0.013639546324982916,-0.009603121983999985
2010-10-21,-0.023796646362270954,-0.013652102307980517,-0.009613991957267419
2010-10-22,-0.0226850466769969,-0.012824539674274712,-0.008958265368627764
2010-10-25,-0.021713267505634615,-0.012074441344033078,-0.008357616747047752
2010-10-26,-0.020488094972484622,-0.011359509529359546,-0.007834147837944642
2010-10-27,-0.019853121029388732,-0.010790891416843085,-0.007363893378965594
2010-10-28,-0.019782662716203592,-0.01060635168795843,-0.007204093381727989
2010-10-29,-0.019366564737297986,-0.010130058782240063,-0.0067868838480752425
2010-11-01,-0.01841158843327617,-0.009631858956822874,-0.0064483483473352764
2010-11-02,-0.017155818102463756,-0.009039310272593177,-0.0060563753335534185
2010-11-03,-0.0170899486480083,-0.009144015513448282,-0.0061590822334693825
2010-11-04,-0.01682471628051376,-0.00880853314102862,-0.005870463646570678
2010-11-05,-0.022941312689210316,-0.012318779602289073,-0.008398647567895922
2010-11-08,-0.02237174405076852,-0.011875267437645949,-0.008052929423719475
2010-11-09,-0.021204571605769062,-0.011324380338467237,-0.007687154996464366
2010-11-10,-0.0219389802908949,-0.011945112493800173,-0.008202099649454493
2010-11-11,-0.02131759100098919,-0.01135083349254068,-0.007697685404484712
2010-11-12,-0.020802686141177078,-0.01117491432907825,-0.007613643095567989
2010-11-15,-0.02398573963201182,-0.012911264038265003,-0.008864526991026876
